time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2020-11-30,17.7,13.0,22.0,,,,9.1,,1016.3,
2020-12-01,17.5,15.0,21.0,,,,18.2,,1012.9,
2020-12-02,18.1,14.0,23.0,,,,10.4,,1016.2,
2020-12-03,18.3,14.8,23.0,,,,7.5,,1017.1,
2020-12-04,18.2,14.0,21.4,,,,9.8,,1015.8,
2020-12-05,18.3,15.0,23.0,,,,6.9,,1015.7,
2020-12-06,17.8,13.0,23.2,,,,8.3,,1017.2,
2020-12-07,20.8,15.0,27.4,,,,20.5,,1015.2,
2020-12-08,18.7,15.0,23.2,,,,7.0,,1019.5,
2020-12-09,17.9,14.0,23.3,,,,9.8,,1021.4,
2020-12-10,17.2,11.0,23.0,,,,10.2,,1019.2,
2020-12-11,19.5,14.0,25.0,,,,12.5,,1015.8,
2020-12-12,18.2,15.0,22.1,,,,11.3,,1014.3,
2020-12-13,21.5,16.0,27.0,,,,9.9,,1010.7,
2020-12-14,20.0,16.6,24.0,,,,27.5,,1008.9,
2020-12-15,17.0,14.0,20.3,,,,32.3,,1011.7,
2020-12-16,16.7,12.2,19.0,,,,15.7,,1017.0,
2020-12-17,17.9,15.0,21.0,,,,6.4,,1020.5,
2020-12-18,17.1,13.0,22.0,,,,8.2,,1021.5,
2020-12-19,16.1,12.0,21.0,,,,12.8,,1021.8,
2020-12-20,16.0,11.8,21.0,,,,17.4,,1021.1,
2020-12-21,16.3,12.0,21.0,,,,14.2,,1020.0,
2020-12-22,16.6,13.0,22.0,,,,13.3,,1019.9,
2020-12-23,15.5,13.0,19.0,,,,8.7,,1020.5,
2020-12-24,15.6,11.7,20.0,,,,7.2,,1020.5,
2020-12-25,15.0,10.0,20.0,,,,13.0,,1020.0,
2020-12-26,15.4,10.0,21.7,,,,18.7,,1017.6,
2020-12-27,16.0,11.0,22.0,,,,4.7,,1016.3,
2020-12-28,15.9,11.0,20.0,,,,7.6,,1017.4,
2020-12-29,15.2,11.0,20.0,,,,8.3,,1019.0,
2020-12-30,14.6,10.0,20.3,,,,11.4,,1017.6,
2020-12-31,15.9,11.0,21.0,,,,5.1,,1016.6,
2021-01-01,16.7,13.0,21.0,,,,6.0,,1017.4,
2021-01-02,17.1,13.8,21.3,,,,7.3,,1018.3,
2021-01-03,16.6,13.0,21.0,,,,5.0,,1018.1,
2021-01-04,17.6,14.0,22.2,,,,6.3,,1016.9,
2021-01-05,18.7,16.0,23.9,,,,6.3,,1017.6,
2021-01-06,19.6,17.0,24.3,,,,11.7,,1019.8,
2021-01-07,18.8,15.0,25.0,,,,11.0,,1018.9,
2021-01-08,17.4,12.4,23.0,,,,6.5,,1017.7,
2021-01-09,16.6,13.6,21.0,,,,5.5,,1018.4,
2021-01-10,17.8,14.0,23.0,,,,6.6,,1021.0,
2021-01-11,19.5,14.0,26.0,,,,12.8,,1021.3,
2021-01-12,21.6,14.8,28.0,,,,8.8,,1018.5,
2021-01-13,21.2,17.6,24.0,,,,22.6,,1012.6,
2021-01-14,16.9,13.0,20.0,,,,19.5,,1013.5,
2021-01-15,16.8,13.8,20.0,,,,14.2,,1016.5,
2021-01-16,16.8,13.0,21.0,,,,18.3,,1013.8,
2021-01-17,16.2,13.0,20.0,,,,24.3,,1014.6,
2021-01-18,15.1,12.0,19.0,,,,19.8,,1019.9,
2021-01-19,14.7,12.0,19.0,,,,18.4,,1019.8,
2021-01-20,13.6,11.0,17.0,,,,19.4,,1025.4,
2021-01-21,13.4,9.0,18.0,,,,11.8,,1029.1,
2021-01-22,13.8,9.0,19.0,,,,19.6,,1024.2,
2021-01-23,14.0,8.0,19.0,,,,8.6,,1019.4,
2021-01-24,14.9,10.0,19.0,,,,8.9,,1019.9,
2021-01-25,15.3,11.0,20.0,,,,9.8,,1020.7,
2021-01-26,16.1,10.0,22.0,,,,16.1,,1018.8,
2021-01-27,17.4,12.0,25.5,,,,18.4,,1013.2,
2021-01-28,15.4,12.0,18.1,,,,14.1,,1017.1,
2021-01-29,14.5,12.8,17.0,,,,18.9,,1019.1,
2021-01-30,15.7,11.8,20.0,,,,23.4,,1019.9,
2021-01-31,18.8,14.9,24.0,,,,25.1,,1017.3,
2021-02-01,20.1,13.0,27.0,,,,15.8,,1016.0,
2021-02-02,20.3,13.0,28.0,,,,8.5,,1014.0,
2021-02-03,21.2,15.0,27.0,,,,11.9,,1011.6,
2021-02-04,17.6,15.0,21.1,,,,17.7,,1013.2,
2021-02-05,16.8,14.0,21.0,,,,17.2,,1019.2,
2021-02-06,16.7,12.0,22.0,,,,5.2,,1021.5,
2021-02-07,17.6,12.0,23.0,,,,10.3,,1021.2,
2021-02-08,21.1,13.0,28.0,,,,9.6,,1020.3,
2021-02-09,22.6,17.0,30.0,,,,10.4,,1019.9,
2021-02-10,17.5,12.0,23.0,,,,12.2,,1020.3,
2021-02-11,17.1,11.0,24.0,,,,18.7,,1018.2,
2021-02-12,16.8,12.0,23.0,,,,16.8,,1016.5,
2021-02-13,16.9,13.0,23.0,,,,12.5,,1018.2,
2021-02-14,15.6,10.0,22.0,,,,13.2,,1016.8,
2021-02-15,15.7,12.0,21.8,,,,8.3,,1014.5,
2021-02-16,12.6,9.6,16.0,,,,20.5,,1010.8,
2021-02-17,9.9,7.4,13.2,,,,32.3,,1015.9,
2021-02-18,12.1,9.0,17.0,,,,16.3,,1021.7,
2021-02-19,12.9,10.0,16.0,,,,12.2,,1023.4,
2021-02-20,12.9,8.0,18.0,,,,10.4,,1024.5,
2021-02-21,12.8,7.0,19.0,,,,9.4,,1022.9,
2021-02-22,14.4,8.5,20.0,,,,14.6,,1021.5,
2021-02-23,13.8,11.0,19.1,,,,12.3,,1020.5,
2021-02-24,16.0,12.0,21.0,,,,12.7,,1022.7,
2021-02-25,17.1,13.0,24.4,,,,9.0,,1021.8,
2021-02-26,16.5,12.0,22.1,,,,11.0,,1019.6,
2021-02-27,16.7,12.0,23.0,,,,17.2,,1017.1,
2021-02-28,17.0,13.0,22.0,,,,10.0,,1018.8,
2021-03-01,16.8,13.0,22.0,,,,11.2,,1019.9,
2021-03-02,15.2,12.0,20.6,,,,16.3,,1021.8,
2021-03-03,13.8,11.0,17.0,,,,15.5,,1020.4,
2021-03-04,14.5,9.0,20.2,,,,15.3,,1020.7,
2021-03-05,16.2,9.6,22.5,,,,9.4,,1023.5,
2021-03-06,16.7,10.0,23.4,,,,17.6,,1021.8,
2021-03-07,17.8,14.0,23.0,,,,17.1,,1018.6,
2021-03-08,17.8,12.7,23.1,,,,13.5,,1017.1,
2021-03-09,22.0,14.0,30.0,,,,19.8,,1013.7,
2021-03-10,26.8,21.0,34.0,,,,22.4,,1010.2,
2021-03-11,20.0,16.0,25.0,,,,15.2,,1013.1,
2021-03-12,16.5,13.6,20.3,,,,22.1,,1017.1,
2021-03-13,15.8,12.8,20.0,,,,18.9,,1018.3,
2021-03-14,16.3,11.0,23.0,,,,19.6,,1014.8,
2021-03-15,18.4,14.5,23.0,,,,16.6,,1010.4,
2021-03-16,18.1,13.0,23.0,,,,13.6,,1013.4,
2021-03-17,19.2,14.0,25.0,,,,14.2,,1014.0,
2021-03-18,18.2,14.0,23.0,,,,9.3,,1017.1,
2021-03-19,17.7,12.0,24.0,,,,16.8,,1017.4,
2021-03-20,22.2,14.0,32.0,,,,14.1,,1012.2,
2021-03-21,25.0,16.0,31.3,,,,10.6,,1008.8,
2021-03-22,31.2,28.0,35.0,,,,14.1,,1006.7,
2021-03-23,25.1,16.9,32.6,,,,23.5,,1004.2,
2021-03-24,17.6,14.2,21.1,,,,29.5,,1011.6,
2021-03-25,16.0,11.0,21.0,,,,14.5,,1015.8,
2021-03-26,14.6,12.0,17.0,,,,17.4,,1021.0,
2021-03-27,14.2,10.0,19.0,,,,19.3,,1026.0,
2021-03-28,14.7,10.0,18.1,,,,19.3,,1026.5,
2021-03-29,15.4,10.0,20.3,,,,21.3,,1023.4,
2021-03-30,16.0,12.0,20.0,,,,17.0,,1017.8,
2021-03-31,16.3,13.8,20.5,,,,14.4,,1016.2,
2021-04-01,16.5,11.0,21.1,,,,16.1,,1016.9,
2021-04-02,16.6,12.6,22.0,,,,18.0,,1020.1,
2021-04-03,17.1,10.0,23.0,,,,9.7,,1021.4,
2021-04-04,20.3,14.0,26.0,,,,17.4,,1020.6,
2021-04-05,21.7,12.0,32.0,,,,21.0,,1016.6,
2021-04-06,23.9,13.6,34.0,,,,9.6,,1011.5,
2021-04-07,26.1,19.8,33.0,,,,14.1,,1012.6,
2021-04-08,20.1,16.0,26.0,,,,19.9,,1015.8,
2021-04-09,17.7,13.4,24.0,,,,18.9,,1016.8,
2021-04-10,14.9,12.0,20.0,,,,22.9,,1018.2,
2021-04-11,15.8,11.9,21.0,,,,16.4,,1019.9,
2021-04-12,16.2,12.0,22.0,,,,15.9,,1020.0,
2021-04-13,16.9,10.7,23.0,,,,20.1,,1019.4,
2021-04-14,19.0,12.5,26.0,,,,25.9,,1017.7,
2021-04-15,20.8,13.0,29.0,,,,20.5,,1015.8,
2021-04-16,24.4,16.0,33.0,,,,20.1,,1013.9,
2021-04-17,26.1,15.8,35.0,,,,19.5,,1013.9,
2021-04-18,32.0,23.0,41.0,,,,19.1,,1012.5,
2021-04-19,34.7,26.0,41.0,,,,16.5,,1009.9,
2021-04-20,23.8,18.3,29.3,,,,23.4,,1013.0,
2021-04-21,20.4,16.0,27.0,,,,28.3,,1017.1,
2021-04-22,20.9,15.8,28.0,,,,26.2,,1018.6,
2021-04-23,21.7,15.3,29.0,,,,25.3,,1016.2,
2021-04-24,23.2,16.8,31.0,,,,19.8,,1011.7,
2021-04-25,26.4,17.0,36.0,,,,16.2,,1007.1,
2021-04-26,21.0,17.5,26.6,,,,18.7,,1012.1,
2021-04-27,21.0,16.0,28.0,,,,15.3,,1014.8,
2021-04-28,23.4,15.0,33.0,,,,25.8,,1015.2,
2021-04-29,26.6,17.8,36.0,,,,24.4,,1015.1,
2021-04-30,28.4,20.9,38.0,,,,24.4,,1014.8,
2021-05-01,29.0,21.2,37.0,,,,20.8,,1015.3,
2021-05-02,28.3,21.0,36.0,,,,14.2,,1014.0,
2021-05-03,29.9,20.8,38.0,,,,14.5,,1013.5,
2021-05-04,32.7,23.0,41.0,,,,9.1,,1011.7,
2021-05-05,33.2,27.0,40.0,,,,11.7,,1011.1,
2021-05-06,30.7,19.5,41.0,,,,15.2,,1013.4,
2021-05-07,31.0,23.0,38.0,,,,15.8,35.2,1013.8,
2021-05-08,34.5,23.0,44.0,,,,10.4,31.5,1011.7,
2021-05-09,33.4,26.6,39.0,,,,14.0,29.6,1009.4,
2021-05-10,27.3,21.6,34.8,,,,15.9,35.2,1010.2,
2021-05-11,24.6,19.5,31.0,,,,14.2,35.2,1010.0,
2021-05-12,24.4,18.6,31.0,,,,12.7,37.0,1010.3,
2021-05-13,24.3,17.0,32.0,,,,15.3,37.0,1012.2,
2021-05-14,25.5,18.5,33.0,,,,20.6,38.9,1014.1,
2021-05-15,26.4,18.9,33.0,,,,18.4,37.0,1012.1,
2021-05-16,29.6,21.5,40.0,,,,12.0,40.8,1007.5,
2021-05-17,25.7,21.0,32.0,,,,16.3,37.0,1011.7,
2021-05-18,25.6,19.6,32.5,,,,20.9,40.8,1013.3,
2021-05-19,25.7,19.0,33.0,,,,24.8,42.6,1012.4,
2021-05-20,26.8,19.8,35.0,,,,19.8,38.9,1011.2,
2021-05-21,26.1,19.2,34.0,,,,14.6,37.0,1012.1,
2021-05-22,23.3,19.7,29.0,,,,20.7,38.9,1014.5,
2021-05-23,23.4,19.0,30.0,,,,20.0,37.0,1013.5,
2021-05-24,25.4,19.0,33.0,,,,18.5,37.0,1013.3,
2021-05-25,26.4,18.2,34.0,,,,20.0,40.8,1012.6,
2021-05-26,28.0,19.5,36.0,,,,15.7,35.2,1010.7,
2021-05-27,28.6,22.0,36.0,,,,15.4,33.3,1010.7,
2021-05-28,27.9,22.5,34.0,,,,12.9,35.2,1011.8,
2021-05-29,26.6,21.0,32.2,,,,15.0,31.5,1012.8,
2021-05-30,29.1,20.7,36.0,,,,16.6,31.5,1012.1,
2021-05-31,32.6,25.0,38.2,,,,20.1,38.9,1009.9,
2021-06-01,27.0,21.5,34.0,,,,19.7,38.9,1011.7,
2021-06-02,25.5,21.0,31.0,,,,19.5,40.8,1014.9,
2021-06-03,24.4,19.7,31.0,,,,21.2,38.9,1016.3,
2021-06-04,24.1,19.2,30.0,,,,19.0,38.9,1016.2,
2021-06-05,24.7,19.7,30.2,,,,19.2,37.0,1014.2,
2021-06-06,25.0,20.0,31.0,,,,16.0,37.0,1014.3,
2021-06-07,25.1,19.6,32.0,,,,15.8,35.2,1014.7,
2021-06-08,26.6,20.0,33.0,,,,19.4,38.9,1013.9,
2021-06-09,31.3,22.0,38.2,,,,13.2,31.5,1011.3,
2021-06-10,29.6,23.2,37.0,,,,14.2,33.3,1010.8,
2021-06-11,28.4,22.7,35.2,,,,18.3,38.9,1011.7,
2021-06-12,28.0,22.0,34.7,,,,28.5,50.0,1010.9,
2021-06-13,27.1,22.0,33.0,,,,24.9,44.5,1011.3,
2021-06-14,26.0,21.0,32.0,,,,17.9,35.2,1012.0,
2021-06-15,26.7,21.5,32.0,,,,14.3,33.3,1012.1,
2021-06-16,26.5,21.0,33.0,,,,16.9,38.9,1013.6,
2021-06-17,24.9,20.0,31.0,,,,20.2,42.6,1016.2,
2021-06-18,26.4,21.5,32.0,,,,21.7,40.8,1014.1,
2021-06-19,26.8,20.2,33.0,,,,18.0,40.8,1012.4,
2021-06-20,28.4,22.0,34.0,,,,16.2,37.0,1010.5,
2021-06-21,29.5,22.6,36.0,,,,15.1,35.2,1011.3,
2021-06-22,28.6,23.2,34.0,,,,16.3,37.0,1012.6,
2021-06-23,28.2,22.7,33.5,,,,16.5,40.8,1012.7,
2021-06-24,29.5,24.0,36.0,,,,15.2,38.9,1011.3,
2021-06-25,29.4,24.0,36.0,,,,16.6,37.0,1008.9,
2021-06-26,29.3,23.0,35.0,,,,17.4,40.8,1007.5,
2021-06-27,31.5,25.0,37.2,,,,13.5,37.0,1007.1,
2021-06-28,31.6,25.5,37.5,,,,14.1,37.0,1008.8,
2021-06-29,30.6,24.0,38.0,,,,15.6,33.3,1008.3,
2021-06-30,31.0,24.0,38.0,,,,13.7,31.5,1008.8,
2021-07-01,31.7,25.2,38.0,,,,13.8,35.2,1010.1,
2021-07-02,33.2,26.2,39.0,,,,11.2,35.2,1010.0,
2021-07-03,32.6,27.0,39.0,,,,17.1,44.5,1008.0,
2021-07-04,28.7,23.6,35.0,,,,17.0,40.8,1008.7,
2021-07-05,28.4,23.6,34.0,,,,16.3,38.9,1008.4,
2021-07-06,29.2,24.0,34.2,,,,14.1,37.0,1007.4,
2021-07-07,30.0,24.5,36.0,,,,14.2,33.3,1007.8,
2021-07-08,29.8,24.0,35.0,,,,13.3,29.6,1009.0,
2021-07-09,30.7,25.6,36.6,,,,12.6,29.6,1008.0,
2021-07-10,29.3,24.6,35.0,,,,13.6,35.2,1005.6,
2021-07-11,29.7,24.0,36.2,,,,12.7,29.6,1006.2,
2021-07-12,29.8,24.0,36.5,,,,13.8,31.5,1008.2,
2021-07-13,29.2,24.0,36.0,,,,14.6,33.3,1008.5,
2021-07-14,29.7,24.0,35.2,,,,13.1,33.3,1007.1,
2021-07-15,31.4,25.0,37.0,,,,10.3,29.6,1005.1,
2021-07-16,32.2,26.0,39.0,,,,12.3,31.5,1005.5,
2021-07-17,32.3,27.0,38.0,,,,11.4,31.5,1004.9,
2021-07-18,32.0,26.0,37.5,,,,12.1,31.5,1004.7,
2021-07-19,32.7,26.6,38.2,,,,16.9,38.9,1007.8,
2021-07-20,33.6,29.0,39.1,,,,20.9,38.9,1008.9,
2021-07-21,32.5,28.0,37.0,,,,16.4,37.0,1009.1,
2021-07-22,30.4,26.0,34.0,,,,12.5,33.3,1007.9,
2021-07-23,30.7,27.5,35.5,,,,18.5,44.5,1006.3,
2021-07-24,29.6,26.0,35.0,,,,15.6,37.0,1006.4,
2021-07-25,29.2,25.7,33.5,,,,12.6,29.6,1007.2,
2021-07-26,29.9,25.6,35.0,,,,12.2,31.5,1009.8,
2021-07-27,30.3,25.5,35.0,,,,13.9,35.2,1009.8,
2021-07-28,30.8,25.7,37.2,,,,11.5,37.0,1007.9,
2021-07-29,31.7,26.0,38.0,,,,12.2,35.2,1006.5,
2021-07-30,31.9,26.0,37.0,,,,10.3,31.5,1004.9,
2021-07-31,32.8,26.8,39.0,,,,9.2,27.8,1004.2,
2021-08-01,32.8,27.0,39.0,,,,8.7,31.5,1005.2,
2021-08-02,33.9,27.0,40.0,,,,9.6,29.6,1004.7,
2021-08-03,34.2,28.0,40.0,,,,11.7,31.5,1005.9,
2021-08-04,35.4,30.0,42.0,,,,13.0,31.5,1007.8,
2021-08-05,35.7,30.0,43.0,,,,13.1,31.5,1006.8,
2021-08-06,35.3,29.0,41.0,,,,9.3,31.5,1005.1,
2021-08-07,34.5,29.7,41.2,,,,13.8,38.9,1005.8,
2021-08-08,31.6,27.0,37.0,,,,12.1,35.2,1009.2,
2021-08-09,30.9,26.0,36.0,,,,10.6,31.5,1010.6,
2021-08-10,31.5,26.0,36.0,,,,11.6,31.5,1008.8,
2021-08-11,32.1,26.8,37.4,,,,11.9,38.9,1007.1,
2021-08-12,32.6,27.7,38.0,,,,10.8,31.5,1008.5,
2021-08-13,32.6,28.0,38.0,,,,11.6,35.2,1010.0,
2021-08-14,31.1,25.0,36.0,,,,13.8,37.0,1009.5,
2021-08-15,31.8,27.0,37.0,,,,12.3,33.3,1009.1,
2021-08-16,31.0,26.0,36.7,,,,12.4,33.3,1010.7,
2021-08-17,30.0,26.0,35.1,,,,11.7,31.5,1010.6,
2021-08-18,29.6,26.0,34.0,,,,13.9,33.3,1008.2,
2021-08-19,30.3,25.7,36.0,,,,12.8,35.2,1006.4,
2021-08-20,30.9,26.0,37.0,,,,12.4,29.6,1006.7,
2021-08-21,31.0,26.0,37.0,,,,12.3,40.8,1007.9,
2021-08-22,31.0,26.0,37.0,,,,14.2,33.3,1009.0,
2021-08-23,29.9,25.7,35.0,,,,11.4,31.5,1008.6,
2021-08-24,29.9,26.0,34.2,,,,9.9,25.9,1009.0,
2021-08-25,30.3,26.0,35.0,,,,12.5,29.6,1009.9,
2021-08-26,30.5,26.0,36.2,,,,14.4,37.0,1009.7,
2021-08-27,31.1,27.0,37.0,,,,16.6,38.9,1010.2,
2021-08-28,31.3,26.0,37.0,,,,12.6,33.3,1009.7,
2021-08-29,31.6,26.0,37.0,,,,10.0,37.0,1008.5,
2021-08-30,30.8,26.7,35.0,,,,15.2,37.0,1009.8,
2021-08-31,30.1,25.9,35.0,,,,17.8,40.8,1011.0,
2021-09-01,28.9,24.0,34.0,,,,19.7,40.8,1010.1,
2021-09-02,28.1,24.0,34.0,,,,21.0,38.9,1009.5,
2021-09-03,28.6,24.6,34.0,,,,14.6,37.0,1008.7,
2021-09-04,28.4,23.7,34.0,,,,12.3,31.5,1009.1,
2021-09-05,28.1,23.7,33.5,,,,16.0,35.2,1010.6,
2021-09-06,27.8,24.0,33.1,,,,14.5,37.0,1011.8,
2021-09-07,28.5,23.7,34.0,,,,11.8,35.2,1013.2,
2021-09-08,31.5,24.0,38.2,,,,13.8,33.3,1012.2,
2021-09-09,30.6,26.0,35.0,,,,14.3,38.9,1011.9,
2021-09-10,27.5,24.0,31.5,,,,15.0,38.9,1014.7,
2021-09-11,26.7,23.7,31.7,,,,16.2,37.0,1013.9,
2021-09-12,27.5,23.0,33.0,,,,10.0,33.3,1011.6,
2021-09-13,31.1,27.0,37.5,,,,18.9,38.9,1008.8,
2021-09-14,30.1,24.0,36.0,,,,10.1,33.3,1010.2,
2021-09-15,27.9,25.0,32.0,,,,14.8,38.9,1012.5,
2021-09-16,26.7,24.0,31.0,,,,15.1,40.8,1013.0,
2021-09-17,27.1,22.6,31.0,,,,15.4,42.6,1011.3,
2021-09-18,26.8,22.0,32.0,,,,20.5,42.6,1012.2,
2021-09-19,27.8,21.0,34.0,,,,21.1,46.3,1013.7,
2021-09-20,29.2,24.0,36.0,,,,15.3,48.2,1014.1,
2021-09-21,29.4,24.0,36.0,,,,18.4,44.5,1013.5,
2021-09-22,28.3,23.0,34.5,,,,14.8,44.5,1011.2,
2021-09-23,28.1,24.0,33.0,,,,13.2,40.8,1011.0,
2021-09-24,25.2,22.5,28.0,,,,16.8,38.9,1012.8,
2021-09-25,24.5,20.0,29.5,,,,17.2,42.6,1015.3,
2021-09-26,25.1,20.0,30.0,,,,16.8,37.0,1014.5,
2021-09-27,25.0,21.0,29.0,,,,12.7,35.2,1013.5,
2021-09-28,25.7,21.0,31.0,,,,11.3,35.2,1012.9,
2021-09-29,26.2,23.0,31.0,,,,12.2,37.0,1012.6,
2021-09-30,26.2,22.7,31.7,,,,14.6,37.0,1011.8,
2021-10-01,24.9,22.0,30.0,,,,17.3,38.9,1011.7,
2021-10-02,24.7,21.0,29.0,,,,13.9,35.2,1012.3,
2021-10-03,24.2,21.7,28.0,,,,15.4,37.0,1014.6,
2021-10-04,23.8,20.0,28.1,,,,16.7,40.8,1015.3,
2021-10-05,23.6,20.0,28.0,,,,14.1,38.9,1014.4,
2021-10-06,23.8,20.0,28.0,,,,16.8,38.9,1013.6,
2021-10-07,23.8,18.0,29.0,,,,19.2,42.6,1013.0,
2021-10-08,24.1,19.0,29.0,,,,19.6,40.8,1013.8,
2021-10-09,24.2,19.0,30.0,,,,21.4,44.5,1015.1,
2021-10-10,24.6,19.0,31.0,,,,23.9,48.2,1015.2,
2021-10-11,25.3,20.0,31.6,,,,23.8,38.9,1012.7,
2021-10-12,26.5,22.0,33.0,,,,19.6,38.9,1009.9,
2021-10-13,26.6,22.0,33.0,,,,16.9,48.2,1012.9,
2021-10-14,26.4,22.0,32.1,,,,17.2,50.0,1014.7,
2021-10-15,26.7,22.0,32.4,,,,13.6,35.2,1014.8,
2021-10-16,28.0,24.0,33.0,,,,9.0,31.5,1015.9,
